id,site,site_id,job_title,area,due_date,work_location,work_type,link,ingestion_ts,is_new
Afry-46d37366-7ae3-4740-b0a8-2e5e8fe01e03,Afry,Afry-46d37366-7ae3-4740-b0a8-2e5e8fe01e03,"Project Manager, Engineering ","GIS Teknisk projektledning Elkraft Project Management and Management Buildings Services Systems Construction Work Coordination (Planning) Energy (Power generation, T&D and Renewables) Quality Assurance, Test and Validation Health, Safety and Environment Substation",2025-09-17,Västmanlands län,nan,https://portal.afry.com/available-assignments/search/46d37366-7ae3-4740-b0a8-2e5e8fe01e03,2025-09-15 13:41:53,False
Afry-66c14569-1866-4138-a852-b32c6653d820,Afry,Afry-66c14569-1866-4138-a852-b32c6653d820,Scrum Master,IT and Industrial IT Software Engineering and Test,2025-09-18,Stockholms län,nan,https://portal.afry.com/available-assignments/search/66c14569-1866-4138-a852-b32c6653d820,2025-09-15 13:41:53,False
Afry-c3f1692f-9993-40c4-98d9-32d96e423132,Afry,Afry-c3f1692f-9993-40c4-98d9-32d96e423132,Senior Embedded SW-Utvecklare - Försvarsindustrin Stockholm,Software Engineering and Test,2025-09-20,Stockholms län,nan,https://portal.afry.com/available-assignments/search/c3f1692f-9993-40c4-98d9-32d96e423132,2025-09-15 13:41:53,False
Afry-82f7f920-a0e7-437d-b2c4-fa8dd90bed13,Afry,Afry-82f7f920-a0e7-437d-b2c4-fa8dd90bed13,Testledare,IT and Industrial IT Software Engineering and Test,2025-09-24,Östergötlands län Gävleborgs län Dalarnas län,nan,https://portal.afry.com/available-assignments/search/82f7f920-a0e7-437d-b2c4-fa8dd90bed13,2025-09-15 13:41:53,False
Afry-76c50f6f-435c-4d0f-8573-48e188a92c52,Afry,Afry-76c50f6f-435c-4d0f-8573-48e188a92c52,"Process/Valideringsingenjör (kemiska processer), validering av ny produktionslina läkemedel","Kemiteknik Quality Assurance, Test and Validation Process and Production Engineering",2025-09-30,Stockholms län Södermanlands län,nan,https://portal.afry.com/available-assignments/search/76c50f6f-435c-4d0f-8573-48e188a92c52,2025-09-15 13:41:53,False
Aliant-449555,Aliant,Aliant-449555,Elektronikkonstruktör (Altium Designer),nan,2025-10-10,Stockholm,nan,https://aliant.recman.page/job/449555,2025-09-15 13:45:24,False
A Society-14156,A Society,A Society-14156,Scrum master / Team Lead,IT,2025-09-22,Malmö/Lund,På plats,https://www.asocietygroup.com/sv/uppdrag/scrum-master-team-lead-14156,2025-09-15 13:48:33,False
A Society-14155,A Society,A Society-14155,DevOps Engineer,IT,2025-09-19,Södertälje,Hybrid,https://www.asocietygroup.com/sv/uppdrag/devops-engineer-14155,2025-09-15 13:48:33,False
A Society-14154,A Society,A Society-14154,Senior Produktionstekniker,Engineering,2025-10-10,Linköping,På plats,https://www.asocietygroup.com/sv/uppdrag/senior-produktionstekniker-14154,2025-09-15 13:48:33,False
A Society-14153,A Society,A Society-14153,Business Change Management Strategy and framework,IT,2025-09-19,Södertälje,Hybrid,https://www.asocietygroup.com/sv/uppdrag/business-change-management-strategy-and-framework-14153,2025-09-15 13:48:33,False
A Society-14152,A Society,A Society-14152,Project Manager – Product Development,Engineering,2025-09-19,Södertälje,På plats,https://www.asocietygroup.com/sv/uppdrag/project-manager-product-development-14152,2025-09-15 13:48:33,False
A Society-14151,A Society,A Society-14151,Senior Systemingenjör – Digitala produkter och smarta ekosystem,Engineering,2025-09-30,Jönköping,På plats,https://www.asocietygroup.com/sv/uppdrag/senior-systemingenjr-digitala-produkter-och-smarta-ekosystem-14151,2025-09-15 13:48:33,False
A Society-14150,A Society,A Society-14150,Lead Project Cost Controller,Engineering,2025-09-28,Boden,På plats,https://www.asocietygroup.com/sv/uppdrag/lead-project-cost-controller-14150,2025-09-15 13:48:33,False
A Society-14149,A Society,A Society-14149,DBA PostgreSQL Linux,IT,2025-09-22,Stockholm,Hybrid,https://www.asocietygroup.com/sv/uppdrag/dba-postgresql-linux-14149,2025-09-15 13:48:33,False
A Society-14148,A Society,A Society-14148,Teknisk delprojektledare till tillväxtprojekt,Engineering,2025-09-30,Karlskoga,På plats,https://www.asocietygroup.com/sv/uppdrag/teknisk-delprojektledare-till-tillvxtprojekt-14148,2025-09-15 13:48:33,False
A Society-14147,A Society,A Society-14147,Arkitekt nationellt register för medicintekniska produkter E-hälsomyndigheten Stockholm/Kalmar 100%,IT,2025-09-23,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/arkitekt-nationellt-register-fr-medicintekniska-produkter-e-hlsomyndigheten-stockholmkalmar-100-14147,2025-09-15 13:48:33,False
A Society-14146,A Society,A Society-14146,Production engineer - PCBA,Engineering,2025-09-26,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/production-engineer-pcba-14146,2025-09-15 13:48:33,False
A Society-14144,A Society,A Society-14144,Testingenjör med fordonserfarenhet,Engineering,2025-09-15,Göteborg,På plats,https://www.asocietygroup.com/sv/uppdrag/testingenjr-med-fordonserfarenhet-14144,2025-09-15 13:48:33,False
A Society-14143,A Society,A Society-14143,Testledare med utvecklarbakgrund - Trafikverket,IT,2025-09-23,Linköping,Hybrid,https://www.asocietygroup.com/sv/uppdrag/testledare-med-utvecklarbakgrund-trafikverket-14143,2025-09-15 13:48:33,False
A Society-14141,A Society,A Society-14141,Scrum Master,IT,2025-10-01,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/scrum-master-14141,2025-09-15 13:48:33,False
A Society-14140,A Society,A Society-14140, Erfaren UX-designer ,IT,2025-09-26,Jönköping,På plats,https://www.asocietygroup.com/sv/uppdrag/erfaren-ux-designer-14140,2025-09-15 13:48:33,False
A Society-14139,A Society,A Society-14139,Systemingenjör inom Automation,Engineering,2025-10-10,Karlskrona,På plats,https://www.asocietygroup.com/sv/uppdrag/systemingenjr-inom-automation-14139,2025-09-15 13:48:33,False
A Society-14137,A Society,A Society-14137,"Förändringsledare inom PEGA (Consulting Manager) till Arbetsförmedlingen, 50%, Sthlm ",IT,2025-09-16,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/frndringsledare-inom-pega-consulting-manager-till-arbetsfrmedlingen-50-sthlm-14137,2025-09-15 13:48:33,False
A Society-14136,A Society,A Society-14136,"Scrum Master till Arbetsförmedlingen, 100%, Sthlm ",IT,2025-09-21,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/scrum-master-till-arbetsfrmedlingen-100-sthlm-14136,2025-09-15 13:48:33,False
A Society-13617,A Society,A Society-13617,Senior Mjukvaruutvecklare - Frontend,Engineering,2025-09-30,Växjö,På plats,https://www.asocietygroup.com/sv/uppdrag/senior-mjukvaruutvecklare-frontend-13617,2025-09-15 13:48:33,False
A Society-14135,A Society,A Society-14135,Machine Learning Engineer,IT,2025-10-12,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/machine-learning-engineer-14135,2025-09-15 13:48:33,False
A Society-14133,A Society,A Society-14133,Senior Embedded utvecklare,Engineering,2025-09-18,Jönköping,På plats,https://www.asocietygroup.com/sv/uppdrag/senior-embedded-utvecklare-14133,2025-09-15 13:48:33,False
A Society-14132,A Society,A Society-14132,Senior mjukvarukonsult till försvarsindustrin,Engineering,2025-09-30,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/senior-mjukvarukonsult-till-frsvarsindustrin-14132,2025-09-15 13:48:33,False
A Society-14130,A Society,A Society-14130,Lumera Kravanalytiker/Product Manager Pension \u0026 Försäkring,IT,2025-09-18,Stockholm,Hybrid,https://www.asocietygroup.com/sv/uppdrag/lumera-kravanalytikerproduct-manager-pension-\u0026-frskring-14130,2025-09-15 13:48:33,False
A Society-14057,A Society,A Society-14057,Embedded utvecklare,Engineering,2025-09-19,Jönköping,På plats,https://www.asocietygroup.com/sv/uppdrag/embedded-utvecklare-14057,2025-09-15 13:48:33,False
A Society-14129,A Society,A Society-14129,Architect Application and visualization solution,IT,2025-09-16,Södertälje,Hybrid,https://www.asocietygroup.com/sv/uppdrag/architect-application-and-visualization-solution-14129,2025-09-15 13:48:33,False
A Society-14127,A Society,A Society-14127,PLM-konsult med senior erfarenhet,IT,2025-10-15,Linköping,Hybrid,https://www.asocietygroup.com/sv/uppdrag/plm-konsult-med-senior-erfarenhet-14127,2025-09-15 13:48:33,False
A Society-14124,A Society,A Society-14124,Project Management (Delivery Projects) ,Engineering,2025-09-24,Västerås,Hybrid,https://www.asocietygroup.com/sv/uppdrag/project-management-delivery-projects-14124,2025-09-15 13:48:33,False
A Society-14125,A Society,A Society-14125,Civil Design Engineering – Senior Principal Engineer (Level 5) ,Engineering,2025-09-24,Västerås,Hybrid,https://www.asocietygroup.com/sv/uppdrag/civil-design-engineering-senior-principal-engineer-level-5-14125,2025-09-15 13:48:33,False
A Society-14126,A Society,A Society-14126,Shipping \u0026 Export Specialist – Consultant Assignment,Engineering,2025-09-24,Ludvika,Hybrid,https://www.asocietygroup.com/sv/uppdrag/shipping-\u0026-export-specialist-consultant-assignment-14126,2025-09-15 13:48:33,False
A Society-14123,A Society,A Society-14123,Lösningsarkitekt E-hälsomyndigheten Stockholm/Kalmar 50%,IT,2025-09-16,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/lsningsarkitekt-e-hlsomyndigheten-stockholmkalmar-50-14123,2025-09-15 13:48:33,False
A Society-14121,A Society,A Society-14121,Erfaren Business Controller,Business Functions,2025-10-30,Göteborg,På plats,https://www.asocietygroup.com/sv/uppdrag/erfaren-business-controller-14121,2025-09-15 13:48:33,False
A Society-14119,A Society,A Society-14119,Senior Database Specialist,IT,2025-09-22,Malmö/Lund,Hybrid,https://www.asocietygroup.com/sv/uppdrag/senior-database-specialist-14119,2025-09-15 13:48:33,False
A Society-14118,A Society,A Society-14118,Systemingenjör (Framdrivningssystem),Engineering,2025-10-07,Karlskrona,På plats,https://www.asocietygroup.com/sv/uppdrag/systemingenjr-framdrivningssystem-14118,2025-09-15 13:48:33,False
A Society-14115,A Society,A Society-14115,"Testare Mjukvara, nivå 3",Engineering,2025-10-10,Jönköping,På plats,https://www.asocietygroup.com/sv/uppdrag/testare-mjukvara-niv-3-14115,2025-09-15 13:48:33,False
A Society-14114,A Society,A Society-14114,Elektronikkonstruktör - kretskort,Engineering,2025-09-26,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/elektronikkonstruktr-kretskort-14114,2025-09-15 13:48:33,False
A Society-14113,A Society,A Society-14113,Elektronikkonstruktör,Engineering,2025-09-26,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/elektronikkonstruktr-14113,2025-09-15 13:48:33,False
A Society-14111,A Society,A Society-14111,Systemutvecklare inom oceanografi SMHI Norrköping 100%,IT,2025-09-16,Norrköping,På plats,https://www.asocietygroup.com/sv/uppdrag/systemutvecklare-inom-oceanografi-smhi-norrkping-100-14111,2025-09-15 13:48:33,False
A Society-14108,A Society,A Society-14108,Hållfasthetsingenjör – Rörberäkning | Finspång,Engineering,2025-09-28,Finspång,På plats,https://www.asocietygroup.com/sv/uppdrag/hllfasthetsingenjr-rrberkning-|-finspng-14108,2025-09-15 13:48:33,False
A Society-14107,A Society,A Society-14107,Testspecialist E-hälsomyndigheten Stockholm/Kalmar 100%,IT,2025-09-15,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/testspecialist-e-hlsomyndigheten-stockholmkalmar-100-14107,2025-09-15 13:48:33,False
A Society-14105,A Society,A Society-14105,R\u0026D Projektledare – Konsultuppdrag inom gasturbinutveckling,Engineering,2025-09-15,Finspång,Hybrid,https://www.asocietygroup.com/sv/uppdrag/r\u0026d-projektledare-konsultuppdrag-inom-gasturbinutveckling-14105,2025-09-15 13:48:33,False
A Society-14103,A Society,A Society-14103,Senior Machine Learning Engineering,IT,2025-09-21,Stockholm,Hybrid,https://www.asocietygroup.com/sv/uppdrag/senior-machine-learning-engineering-14103,2025-09-15 13:48:33,False
A Society-14102,A Society,A Society-14102,Senior Data Scientist,IT,2025-09-21,Stockholm,Hybrid,https://www.asocietygroup.com/sv/uppdrag/senior-data-scientist-14102,2025-09-15 13:48:33,False
A Society-14100,A Society,A Society-14100,Agile Program Coach FF,IT,2025-09-24,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/agile-program-coach-ff-14100,2025-09-15 13:48:33,False
A Society-14099,A Society,A Society-14099,Project Health \u0026 Safety Manager,Engineering,2025-09-17,Uppsala,På plats,https://www.asocietygroup.com/sv/uppdrag/project-health-\u0026-safety-manager-14099,2025-09-15 13:48:33,False
A Society-14098,A Society,A Society-14098,Construction Supervisor (Civil Works),Engineering,2025-09-24,Boden,På plats,https://www.asocietygroup.com/sv/uppdrag/construction-supervisor-civil-works-14098,2025-09-15 13:48:33,False
A Society-14097,A Society,A Society-14097,Senior Konstruktör – Konsultuppdrag inom flygplattformar,Engineering,2025-09-28,Linköping,På plats,https://www.asocietygroup.com/sv/uppdrag/senior-konstruktr-konsultuppdrag-inom-flygplattformar-14097,2025-09-15 13:48:33,False
A Society-14096,A Society,A Society-14096,Senior Hållfasthetsingenjör – Konsultuppdrag inom flygplattformar,Engineering,2025-09-28,Linköping,På plats,https://www.asocietygroup.com/sv/uppdrag/senior-hllfasthetsingenjr-konsultuppdrag-inom-flygplattformar-14096,2025-09-15 13:48:33,False
A Society-14095,A Society,A Society-14095,"Systemutvecklare till UBM, Sthlm, 100%",IT,2025-09-15,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/systemutvecklare-till-ubm-sthlm-100-14095,2025-09-15 13:48:33,False
A Society-14094,A Society,A Society-14094,Senior Software Engineer,IT,2025-09-15,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/senior-software-engineer-14094,2025-09-15 13:48:33,False
A Society-14093,A Society,A Society-14093,Androidutvecklare,Engineering,2025-09-15,Göteborg,På plats,https://www.asocietygroup.com/sv/uppdrag/androidutvecklare-14093,2025-09-15 13:48:33,False
A Society-14092,A Society,A Society-14092,Stakeholder Requirement Manager - Linköping,Engineering,2025-09-15,Linköping,På plats,https://www.asocietygroup.com/sv/uppdrag/stakeholder-requirement-manager-linkping-14092,2025-09-15 13:48:33,False
A Society-14091,A Society,A Society-14091,"Projektledare Strategi och ledning till Transportstyrelsen, Örebro, 100% ",IT,2025-09-21,Örebro,På plats,https://www.asocietygroup.com/sv/uppdrag/projektledare-strategi-och-ledning-till-transportstyrelsen-rebro-100-14091,2025-09-15 13:48:33,False
A Society-14089,A Society,A Society-14089,Technical writer ,Engineering,2025-09-15,Helsingborg,På plats,https://www.asocietygroup.com/sv/uppdrag/technical-writer-14089,2025-09-15 13:48:33,False
A Society-14085,A Society,A Society-14085,We're looking for 2 AI/ML Engineers ,IT,2025-09-21,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/we're-looking-for-2-aiml-engineers-14085,2025-09-15 13:48:33,False
A Society-14083,A Society,A Society-14083,It-lösningsarkitekt Transportstyrelsen Örebro 100%,IT,2025-09-18,Örebro,På plats,https://www.asocietygroup.com/sv/uppdrag/it-lsningsarkitekt-transportstyrelsen-rebro-100-14083,2025-09-15 13:48:33,False
A Society-14082,A Society,A Society-14082,Mjukvaruutvecklare - Embedded,IT,2025-09-30,Jönköping,På plats,https://www.asocietygroup.com/sv/uppdrag/mjukvaruutvecklare-embedded-14082,2025-09-15 13:48:33,False
A Society-14078,A Society,A Society-14078,Systemingenjör - kravhantering HW,Engineering,2025-09-19,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/systemingenjr-kravhantering-hw-14078,2025-09-15 13:48:33,False
A Society-14070,A Society,A Society-14070,Konsultuppdrag: Ingenjörer och ledare inom avancerad plattformsutveckling,Engineering,2025-09-28,Linköping,På plats,https://www.asocietygroup.com/sv/uppdrag/konsultuppdrag:-ingenjrer-och-ledare-inom-avancerad-plattformsutveckling-14070,2025-09-15 13:48:33,False
A Society-14058,A Society,A Society-14058,Förvaltningsledare D365 Finance till Malmö,IT,2025-09-15,Malmö/Lund,Hybrid,https://www.asocietygroup.com/sv/uppdrag/frvaltningsledare-d365-finance-till-malm-14058,2025-09-15 13:48:33,False
A Society-14068,A Society,A Society-14068,Elektronikkonstruktör,Engineering,2025-09-30,Linköping,På plats,https://www.asocietygroup.com/sv/uppdrag/elektronikkonstruktr-14068,2025-09-15 13:48:33,False
A Society-13860,A Society,A Society-13860,Systemingenjörer (Hårdvara),Engineering,2025-09-30,Helsingborg,På plats,https://www.asocietygroup.com/sv/uppdrag/systemingenjrer-hrdvara-13860,2025-09-15 13:48:33,False
A Society-14067,A Society,A Society-14067,Elektronikarkitekt,Engineering,2025-09-30,Linköping,På plats,https://www.asocietygroup.com/sv/uppdrag/elektronikarkitekt-14067,2025-09-15 13:48:33,False
A Society-14064,A Society,A Society-14064,Embedded C++ Developer,Engineering,2025-09-23,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/embedded-c++-developer-14064,2025-09-15 13:48:33,False
A Society-14063,A Society,A Society-14063,"Elkonstruktör (EK4), Arboga",Engineering,2025-09-30,Arboga,På plats,https://www.asocietygroup.com/sv/uppdrag/elkonstruktr-ek4-arboga-14063,2025-09-15 13:48:33,False
A Society-14055,A Society,A Society-14055,Mjukvarulösningsarkitekt ,Engineering,2025-09-29,Helsingborg,På plats,https://www.asocietygroup.com/sv/uppdrag/mjukvarulsningsarkitekt-14055,2025-09-15 13:48:33,False
A Society-14054,A Society,A Society-14054,Front-end utvecklare ,IT,2025-09-29,Helsingborg,På plats,https://www.asocietygroup.com/sv/uppdrag/front-end-utvecklare-14054,2025-09-15 13:48:33,False
A Society-14049,A Society,A Society-14049,Senior Lean SME konsult,Business Functions,2025-09-19,Jönköping,På plats,https://www.asocietygroup.com/sv/uppdrag/senior-lean-sme-konsult-14049,2025-09-15 13:48:33,False
A Society-13744,A Society,A Society-13744,Systemingenjör – försvarssystem ,Engineering,2025-09-17,Karlskoga,På plats,https://www.asocietygroup.com/sv/uppdrag/systemingenjr-frsvarssystem-13744,2025-09-15 13:48:33,False
A Society-13786,A Society,A Society-13786, RF- och Mätteknikingenjör till avancerat underhåll av radarsystem,Engineering,2025-09-18,Arboga,På plats,https://www.asocietygroup.com/sv/uppdrag/rf-och-mtteknikingenjr-till-avancerat-underhll-av-radarsystem-13786,2025-09-15 13:48:33,False
A Society-14037,A Society,A Society-14037,Senior Network Security Engineer ,IT,2025-09-30,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/senior-network-security-engineer-14037,2025-09-15 13:48:33,False
A Society-14034,A Society,A Society-14034,"Systemingenjör inom Guidance, Navigation and Control (GNC)",Engineering,2025-09-28,Linköping,På plats,https://www.asocietygroup.com/sv/uppdrag/systemingenjr-inom-guidance-navigation-and-control-gnc-14034,2025-09-15 13:48:33,False
A Society-14033,A Society,A Society-14033,Data Scientist,IT,2025-09-15,Stockholm,På plats,https://www.asocietygroup.com/sv/uppdrag/data-scientist-14033,2025-09-15 13:48:33,False
